id_amending,name,date_enacted,year_enacted
C1972A00130,Australian National Airlines Act 1972,1972-11-02,1972
C1972A00049,Broadcasting and Television Act 1972,1972-06-07,1972
C1972A00037,Conciliation and Arbitration Act 1972,1972-06-02,1972
C1972A00004,Customs Tariff 1972,1972-03-24,1972
C1972A00018,Customs Tariff (No. 2) 1972,1972-05-12,1972
C1972A00063,Customs Tariff (No. 3) 1972,1972-08-31,1972
C1972A00135,Customs Tariff (No. 4) 1972,1972-11-02,1972
C1972A00136,Customs Tariff (No. 5) 1972,1972-11-02,1972
C1972A00003,Dairy Produce Export Control Act 1972,1972-03-07,1972
C1972A00033,Dairy Produce Sales Promotion Act 1972,1972-05-26,1972
C1972A00035,Dairying Industry Act 1972,1972-05-26,1972
C1972A00113,Delivered Meals Subsidy Act 1972,1972-10-31,1972
C1972A00026,Diesel Fuel Tax Act (No. 1) 1972,1972-05-17,1972
C1972A00027,Diesel Fuel Tax Act (No. 2) 1972,1972-05-17,1972
C1972A00069,Diplomatic Privileges and Immunities Act 1972,1972-08-31,1972
C1972A00024,Distillation Act 1972,1972-05-17,1972
C1972A00095,Estate Duty Assessment Act 1972,1972-10-24,1972
C1972A00023,Excise Act 1972,1972-05-17,1972
C1972A00022,Excise Tariff 1972,1972-05-17,1972
C1972A00064,Excise Tariff (No. 2) 1972,1972-08-31,1972
C1972A00119,Excise Tariff (No. 3) 1972,1972-11-02,1972
C1972A00088,Export Payments Insurance Corporation Act 1972,1972-10-04,1972
C1972A00102,Extradition (Commonwealth Countries) Act 1972,1972-10-27,1972
C1972A00103,Extradition (Foreign States) Act 1972,1972-10-27,1972
C1972A00096,Gift Duty Act 1972,1972-10-24,1972
C1972A00097,Gift Duty Assessment Act 1972,1972-10-24,1972
C1972A00052,Gold-Mining Industry Assistance Act 1972,1972-06-07,1972
C1972A00078,Homes Savings Grant Act 1972,1972-09-27,1972
C1972A00011,Honey Industry Act 1972,1972-04-17,1972
C1972A00005,Income Tax Assessment Act 1972,1972-03-24,1972
C1972A00046,Income Tax Assessment Act (No. 2) 1972,1972-06-07,1972
C1972A00047,Income Tax Assessment Act (No. 3) 1972,1972-06-07,1972
C1972A00065,Income Tax Assessment Act (No. 4) 1972,1972-08-31,1972
C1972A00085,Income Tax Assessment Act (No. 5) 1972,1972-10-04,1972
C1972A00048,Income Tax (International Agreements) Act 1972,1972-06-07,1972
C1972A00012,Income Tax (Reduction of Additional Tax) Act 1972,1972-04-17,1972
C1972A00059,Industrial Research and Development Grants Act 1972,1972-08-22,1972
C1972A00061,Lighthouses Act 1972,1972-08-31,1972
C1972A00114,National Health Act 1972,1972-10-31,1972
C1972A00138,Native Members of the Forces Benefits Act 1972,1972-11-02,1972
C1972A00028,Navigation Act 1972,1972-05-17,1972
C1972A00107,Nitrogenous Fertilizers Subsidy Act 1972,1972-10-31,1972
C1972A00074,Papua New Guinea Act 1972,1972-09-05,1972
C1972A00066,Pay-roll Tax (Territories) Assessment Act 1972,1972-08-31,1972
C1972A00131,Pollution of the Sea by Oil Act 1972,1972-11-02,1972
C1972A00036,Processed Milk Products Bounty Act 1972,1972-05-26,1972
C1972A00006,Public Service Act 1972,1972-03-24,1972
C1972A00017,Public Service Arbitration Act 1972,1972-04-24,1972
C1972A00057,Public Works Committee Act 1972,1972-06-09,1972
C1972A00015,Repatriation Act 1972,1972-04-24,1972
C1972A00082,Repatriation Act (No. 2) 1972,1972-09-27,1972
C1972A00081,Repatriation (Far East Strategic Reserve) Act 1972,1972-09-27,1972
C1972A00080,Repatriation (Special Overseas Service) Act 1972,1972-09-27,1972
C1972A00067,Sales Tax (Exemptions and Classifications) Act 1972,1972-08-31,1972
C1972A00087,Sales Tax (Exemptions and Classifications) Act (No. 2) 1972,1972-10-04,1972
C1972A00124,Seamen’s Compensation Act 1972,1972-11-02,1972
C1972A00016,Seamen's War Pensions and Allowances Act 1972,1972-04-24,1972
C1972A00083,Seamen's War Pensions and Allowances Act (No. 2) 1972,1972-09-27,1972
C1972A00038,Seat of Government (Administration) Act 1972,1972-06-02,1972
C1972A00001,Social Services Act 1972,1972-02-25,1972
C1972A00014,Social Services Act (No. 2) 1972,1972-04-24,1972
C1972A00053,Social Services Act (No. 3) 1972,1972-06-07,1972
C1972A00079,Social Services Act (No. 4) 1972,1972-09-27,1972
C1972A00025,Spirits Act 1972,1972-05-17,1972
C1972A00020,States Grants Act 1972,1972-05-16,1972
C1972A00090,States Grants Act (No. 2) 1972,1972-10-18,1972
C1972A00058,States Grants (Advanced Education) Act 1972 ,1972-06-09,1972
C1972A00127,States Grants (Advanced Education) Act (No. 2) 1972,1972-11-02,1972
C1972A00008,States Grants (Capital Assistance) Act 1972,1972-03-24,1972
C1972A00021,States Grants (Capital Assistance) Act (No. 2) 1972,1972-05-16,1972
C1972A00007,States Grants (Independent Schools) Act 1972,1972-03-24,1972
C1972A00072,States Grants (Pre-school Teachers Colleges) Act 1972,1972-09-01,1972
C1972A00054,Stevedoring Industry (Temporary Provisions) Act 1972,1972-06-07,1972
C1973A00079,Acts Interpretation Act 1973,1973-06-19,1973
C1973A00128,Aged Persons Homes Act 1973,1973-11-13,1973
C1973A00057,Agricultural Tractors Bounty Act 1973,1973-06-18,1973
C1973A00134,Air Accidents (Australian Government Liability) Act 1973,1973-11-13,1973
C1973A00130,Air Navigation Act 1973,1973-11-13,1973
C1973A00179,Air Navigation (Charges) Act 1973,1973-12-12,1973
C1973A00178,Airlines Agreements Act 1973,1973-12-12,1973
C1973A00132,Aliens Act 1973,1973-11-13,1973
C1973A00196,Apple and Pear Export Charges Act 1973,1973-12-17,1973
C1973A00195,Apple and Pear Stabilization Act 1973,1973-12-17,1973
C1973A00197,Apple and Pear Stabilization Export Duty Collection Act 1973,1973-12-17,1973
C1973A00131,Atomic Energy Act 1973,1973-11-13,1973
C1973A00010,Australian Capital Territory Evidence (Temporary Provisions) Act 1973,1973-03-31,1973
C1973A00008,Australian Capital Territory Representation Act 1973,1973-03-16,1973
C2004A00041,Australian Citizenship Act 1973,1973-09-17,1973
C1973A00061,Australian Institute of Marine Science Act 1973,1973-06-18,1973
C1973A00092,Australian National Airlines Act 1973,1973-08-24,1973
C1973A00116,Banking Act 1973,1973-10-26,1973
C1973A00193,Banking Act (No. 2) 1973,1973-12-17,1973
C1973A00040,Book Bounty Act 1973,1973-06-07,1973
C1973A00050,Broadcasting and Television Act 1973,1973-06-14,1973
C1973A00148,Broadcasting Stations Licence Fees Act 1973,1973-11-22,1973
C1973A00198,Canning-Fruit Charge Act 1973,1973-12-18,1973
C1973A00102,Cellulose Acetate Flake Bounty Act 1973,1973-09-19,1973
C1973A00041,Cities Commission Act 1973,1973-06-07,1973
C1973A00117,Commonwealth Banks Act (No. 2) 1973,1973-10-26,1973
C1973A00007,Commonwealth Electoral Act 1973,1973-03-16,1973
C2004A00097,Commonwealth Electoral Act (No. 2) 1973,1974-08-07,1974
C1973A00210,Commonwealth Employees' Furlough Act 1973,1973-12-19,1973
C1973A00098,Commonwealth Teaching Service Act 1973,1973-09-14,1973
C1973A00199,Companies (Foreign Take-overs) Act 1973,1973-12-18,1973
C1973A00105,Compensation (Australian Government Employees) Act 1973,1973-09-26,1973
C1973A00138,Conciliation and Arbitration Act 1973,1973-11-13,1973
C1973A00219,Continental Shelf (Living Natural Resources) Act 1973,1973-12-20,1973
C1973A00033,Crimes Act 1973,1973-05-27,1973
C1973A00162,Customs Act 1973,1973-12-07,1973
C1973A00147,Customs Tariff 1973,1973-11-22,1973
C1973A00170,Customs Tariff (No. 2) 1973,1973-12-11,1973
C1973A00082,Defence Forces Retirement Benefits Act 1973,1973-06-19,1973
C1973A00084,Defence (Parliamentary Candidates) Act 1973,1973-06-19,1973
C1973A00101,Defence (Re-establishment) Act 1973,1973-09-19,1973
C1973A00031,Defence Service Homes Act 1973,1973-05-15,1973
C1973A00129,Delivered Meals Subsidy Act 1973,1973-11-13,1973
C1973A00143,Diesel Fuel Tax Act (No. 1) 1973,1973-11-22,1973
C1973A00144,Diesel Fuel Tax Act (No. 2) 1973,1973-11-22,1973
C1973A00186,Egg Export Charges Act 1973,1973-12-14,1973
C1973A00080,Evidence Act 1973,1973-06-19,1973
C1973A00024,Excise Act 1973,1973-04-18,1973
C1973A00145,Excise Act (No. 2) 1973,1973-11-22,1973
C1973A00023,Excise Tariff (No. 2) 1973,1973-04-18,1973
C1973A00020,Excise Tariff 1973,1973-04-18,1973
C1973A00146,Excise Tariff (No. 3) 1973,1973-11-22,1973
C1973A00180,Export Incentive Grants Act 1973,1973-12-14,1973
C1973A00015,Export Payments Insurance Corporation Act 1973,1973-04-11,1973
C1973A00172,Extradition (Commonwealth Countries) Act 1973,1973-12-12,1973
C1973A00171,Extradition (Foreign States) Act 1973,1973-12-12,1973
C1973A00218,Fisheries Act 1973,1973-12-20,1973
C2004A00009,High Commissioner (United Kingdom) Act Repeal Act 1973,1973-11-29,1973
C1973A00185,Honey Industry Act 1973,1973-12-14,1973
C1973A00187,Honey Levy Act (No. 1) 1973,1973-12-14,1973
C1973A00188,Honey Levy Act (No. 2) 1973,1973-12-14,1973
C1973A00110,Immigration (Education) Act 1973,1973-10-12,1973
C1973A00052,Income Tax Assessment Act (No. 2) 1973,1973-06-14,1973
C1973A00053,Income Tax Assessment Act (No. 3) 1973,1973-06-18,1973
C1973A00051,Income Tax Assessment Act 1973,1973-06-14,1973
C1973A00164,Income Tax Assessment Act (No. 4) 1973,1973-12-11,1973
C1973A00165,Income Tax Assessment Act (No. 5) 1973,1973-12-11,1973
C1973A00167,Income Tax (Non-resident Dividends and Interest) Act 1973,1973-12-11,1973
C1973A00201,Industrial Research and Development Grants Act 1973,1973-12-18,1973
C1973A00077,Insurance (Deposits) Act 1973,1973-06-19,1973
C1973A00005,Interim Forces Benefits Act 1973,1973-03-16,1973
C1973A00208,Lands Acquisition Act 1973 ,1973-12-19,1973
C1973A00078,Life Insurance Act 1973,1973-06-19,1973
C1973A00035,Marriage Act 1973,1973-05-27,1973
C1973A00123,Meteorology Act 1973,1973-10-30,1973
C1973A00016,Migration Act 1973,1973-04-11,1973
C1973A00202,National Health Act (No. 2) 1973,1973-12-18,1973
C1973A00217,National Library Act 1973,1973-12-20,1973
C1973A00028,New South Wales Grant (Flood Mitigation) Act 1973,1973-05-15,1973
C1973A00220,Northern Territory Supreme Court Act 1973,1973-12-20,1973
C1973A00094,Parliamentary Proceedings Broadcasting Act 1973,1973-08-30,1973
C1973A00163,Pay-roll Tax Assessment Act 1973,1973-12-11,1973
C1973A00113,Pay-roll Tax (Territories) Act 1973,1973-10-16,1973
C1973A00036,Petroleum (Submerged Lands) Act 1973,1973-05-27,1973
C1973A00109,Post and Telegraph Act 1973,1973-09-29,1973
C1973A00107,Post and Telegraph Rates Act 1973,1973-09-29,1973
C1973A00209,Public Service Act (No. 4) 1973,1973-12-19,1973
C1973A00140,Public Works Committee Act 1973,1973-11-15,1973
C2004A00099,Representation Act 1973,1974-08-07,1974
C1973A00118,Reserve Bank Act 1973,1973-10-26,1973
C1973A00181,Sales Tax (Exemptions and Classifications) Act (No. 2) 1973,1973-12-14,1973
C1973A00106,Seamen's War Pensions and Allowances Act (No. 2) 1973,1973-09-26,1973
C1973A00136,Sheltered Employment (Assistance) Act 1973,1973-11-13,1973
C1973A00074,Snowy Mountains Engineering Corporation Act 1973,1973-06-18,1973
C1973A00173,States Grants (Advanced Education) Act (No. 2) 1973,1973-12-12,1973
C1973A00175,States Grants (Advanced Education) Act (No. 4) 1973,1973-12-12,1973
C1973A00127,States Grants (Home Care) Act 1973,1973-11-13,1973
C1973A00044,States Grants (Housing) Act 1973,1973-06-07,1973
C1973A00112,States Grants (Petroleum Products) Act 1973,1973-10-16,1973
C1973A00059,States Grants (Technical Training) Act 1973,1973-06-18,1973
C1973A00176,States Grants (Universities) Act (No. 3) 1973,1973-12-12,1973
C1973A00055,Stevedoring Industry Charge Act 1973,1973-06-18,1973
C1973A00056,Stevedoring Industry (Temporary Provisions) Act 1973,1973-06-18,1973
C1973A00153,Wheat Tax Act 1973,1973-11-27,1973
C1973A00142,Wine Grapes Charges Act 1973,1973-11-22,1973
C1973A00122,Wireless Telegraphy Act 1973,1973-10-30,1973
C1973A00064,Wool Tax Act (No. 1) 1973,1973-06-18,1973
C1973A00065,Wool Tax Act (No. 2) 1973,1973-06-18,1973
C1973A00066,Wool Tax Act (No. 3) 1973,1973-06-18,1973
C1973A00067,Wool Tax Act (No. 4) 1973,1973-06-18,1973
C1973A00068,Wool Tax Act (No. 5) 1973,1973-06-18,1973
C2004A00173,Aged or Disabled Persons Homes Act 1974,1974-12-03,1974
C2004A00187,Aged Persons Hostels Act 1974,1974-12-09,1974
C2004A00180,Air Navigation Act 1974,1974-12-03,1974
C2004A00172,Air Navigation (Charges) Act 1974,1974-12-03,1974
C2004A00064,Airlines Equipment Act 1974,1974-03-25,1974
C2004A00141,Australian Shipping Commission Act 1974,1974-10-18,1974
C2004A00140,Australian Tourist Commission Act 1974,1974-10-18,1974
C2004A00188,Banking Act 1974,1974-12-09,1974
C2004A00113,Broadcasting and Television Act 1974,1974-09-27,1974
C2004A00139,Commonwealth Banks Act 1974,1974-10-18,1974
C2004A00197,Companies (Foreign Take-overs) Act 1974,1974-12-13,1974
C2004A00150,Compensation (Australian Government Employees) Act 1974,1974-11-16,1974
C2004A00147,Conciliation and Arbitration (Organizations) Act 1974,1974-10-29,1974
C2004A00087,Customs Act 1974,1974-08-01,1974
C2004A00176,Customs Act (No. 2) 1974,1974-12-03,1974
C1974A00118,Customs Tariff (No. 2) 1974,1974-12-03,1974
C1974A00117,Customs Tariff 1974,1974-12-03,1974
C2004A00181,Defence Service Homes Act 1974,1974-12-06,1974
C2004A00166,Delivered Meals Subsidy Act 1974,1974-12-03,1974
C2004A00117,Election Candidates (Public Service and Defence Force) Act 1974,1974-09-27,1974
C2004A00186,Estate Duty Assessment Act 1974,1974-12-06,1974
C2004A00090,Evidence Act 1974,1974-08-01,1974
C2004A00088,Excise Act 1974,1974-08-01,1974
C2004A00177,Excise Tariff 1974,1974-12-03,1974
C2004A00080,Extradition (Foreign States) Act 1974,1974-07-29,1974
C2004A00066,Fisheries (Papua New Guinea Boats) Act 1974,1974-04-10,1974
C2004A00085,Income Tax Assessment Act 1974,1974-08-01,1974
C2004A00182,Income Tax Assessment Act (No. 2) 1974,1974-12-06,1974
C2004A00184,Income Tax (Bearer Debentures) Act 1974,1974-12-06,1974
C2004A00185,Income Tax (International Agreements) Act 1974,1974-12-06,1974
C2004A00218,Judges' Pensions Act 1974,1974-12-17,1974
C2004A00169,Live-stock Slaughter Levy Act 1974,1974-12-03,1974
C2004A00170,Live-stock Slaughter Levy Collection Act 1974,1974-12-03,1974
C2004A00107,Marginal Dairy Farms Agreements Act 1974,1974-08-21,1974
C2004A00096,National Health Act 1974,1974-08-07,1974
C2004A00136,Nitrogenous Fertilizers Subsidy Act 1974,1974-10-08,1974
C2004A00114,Papua New Guinea Act 1974,1974-09-27,1974
C2004A00092,Parliamentary Papers Act 1974,1974-08-01,1974
C2004A00091,Parliamentary Proceedings Broadcasting Act 1974,1974-08-01,1974
C2004A00118,Post and Telegraph Rates Act 1974,1974-09-30,1974
C1974A00047,Prices Justification Act 1974,1974-08-21,1974
C2004A00106,Public Works Committee Act 1974,1974-08-21,1974
C2004A00138,Remuneration Tribunals Act 1974,1974-10-16,1974
C2004A00063,Seamen's War Pensions and Allowances Act 1974,1974-03-22,1974
C2004A00084,Seamen's War Pensions and Allowances Act (No. 2) 1974,1974-07-31,1974
C2004A00149,Social Services Act (No. 3) 1974,1974-11-01,1974
C2004A00132,States Grants (Beef Cattle Roads) Act 1974,1974-10-04,1974
C2004A00126,Wool Tax Act (No. 3) 1974,1974-10-01,1974
C2004A00127,Wool Tax Act (No. 4) 1974,1974-10-01,1974
C2004A00128,Wool Tax Act (No. 5) 1974,1974-10-01,1974
C2004A00124,Wool Tax Act (No. 1) 1974,1974-10-01,1974
C2004A00125,Wool Tax Act (No. 2) 1974,1974-10-01,1974
C2004A00226,Australian Industry Development Corporation Act 1975,1975-03-07,1975
C2004A00248,Australian National Railways Act 1975,1975-04-18,1975
C2004A01404,Australian National University Act 1975,1975-09-02,1975
C2004A00249,Australian War Memorial Act 1975,1975-04-21,1975
C2004A00227,Book Bounty Act 1975,1975-03-07,1975
C2004A01405,Canberra College of Advanced Education Act 1975,1975-09-02,1975
C2004A00286,Conciliation and Arbitration Act 1975,1975-06-19,1975
C2004A00299,Customs Act 1975,1975-06-20,1975
C2004A01417,Customs Act (No. 2) 1975,1975-10-09,1975
C2004A00304,Dairy Produce Act 1975,1975-06-20,1975
C2004A00295,Dried Fruits Export Charges Act 1975,1975-06-19,1975
C2004A00294,Dried Fruits Levy Act 1975,1975-06-19,1975
C2004A00258,Environment Protection (Impact of Proposals) Act 1975,1975-05-19,1975
C2004A01414,Excise Tariff 1975,1975-10-07,1975
C2004A00225,Fisheries Act 1975,1975-03-04,1975
C2004A00281,Grants Commission Act 1975,1975-06-19,1975
C2004A00280,Health Insurance Act 1975,1975-06-19,1975
C2004A00271,Homes Savings Grant Act 1975,1975-06-04,1975
C2004A00302,Income Tax Assessment Act 1975,1975-06-20,1975
C2004A01427,Income Tax Assessment Act (No. 2) 1975,1975-11-11,1975
C2004A01429,Income Tax (International Agreements) Act 1975,1975-11-11,1975
C2004A00223,National Health Act 1975,1975-02-15,1975
C2004A00235,National Health Act (No. 2) 1975,1975-04-09,1975
C2004A01410,Papua New Guinea (Staffing Assistance) Act 1975,1975-09-09,1975
C2004A00269,Pig Industry Research Act 1975,1975-06-04,1975
C2004A00267,Pig Slaughter Levy Act 1975,1975-06-04,1975
C2004A00268,Pig Slaughter Levy Collection Act 1975,1975-06-04,1975
C2004A00262,Public Service Acts Amendment Act 1975,1975-05-23,1975
C2004A00237,Sales Tax Act (No. 1) 1975,1975-04-18,1975
C2004A00238,Sales Tax Act (No. 2) 1975,1975-04-18,1975
C2004A00239,Sales Tax Act (No. 3) 1975,1975-04-18,1975
C2004A00240,Sales Tax Act (No. 4) 1975,1975-04-18,1975
C2004A00241,Sales Tax Act (No. 5) 1975,1975-04-18,1975
C2004A00242,Sales Tax Act (No. 6) 1975,1975-04-18,1975
C2004A00243,Sales Tax Act (No. 7) 1975,1975-04-18,1975
C2004A00244,Sales Tax Act (No. 8) 1975,1975-04-18,1975
C2004A00245,Sales Tax Act (No. 9) 1975,1975-04-18,1975
C2004A00246,Sales Tax (Exemptions and Classifications) Act 1975,1975-04-18,1975
C2004A00251,Snowy Mountains Hydro-electric Power Act 1975,1975-04-24,1975
C2004A00285,Trade Practices Act 1975,1975-06-19,1975
C2004A00296,Urban and Regional Development (Financial Assistance) Act 1975,1975-06-19,1975
C2004A01398,Wool Tax Act (No. 3) 1975,1975-06-25,1975
C2004A01399,Wool Tax Act (No. 4) 1975,1975-06-25,1975
C2004A01400,Wool Tax Act (No. 5) 1975,1975-06-25,1975
C2004A01396,Wool Tax Act (No. 1) 1975,1975-06-25,1975
C2004A01397,Wool Tax Act (No. 2) 1975,1975-06-25,1975
C2004A01468,Acts Citation Act 1976,1976-05-26,1976
C2004A01522,Administrative Changes (Consequential Provisions) Act 1976,1976-09-20,1976
C2004A01523,Aged Persons Hostels Amendment Act 1976,1976-09-20,1976
C2004A01558,Air Accidents (Commonwealth Government Liability) Amendment Act 1976,1976-11-24,1976
C2004A01568,Air Force Amendment Act 1976,1976-12-02,1976
C2004A01436,Air Navigation (Charges) Act 1976,1976-03-09,1976
C2004A01555,Air Navigation (Charges) Amendment Act 1976,1976-11-24,1976
C2004A01556,Airports (Surface Traffic) Amendment Act 1976,1976-11-24,1976
C2004A01475,Apple and Pear Stabilization Amendment Act 1976,1976-06-02,1976
C2004A01476,Apple and Pear Stabilization Export Duty Amendment Act 1976,1976-06-02,1976
C2004A01477,Apple and Pear Stabilization Export Duty Collection Amendment Act 1976,1976-06-02,1976
C2004A01577,Asian Development Bank (Special Funds Contributions) Amendment Act 1976,1976-12-09,1976
C2004A01544,Australia Council Amendment Act 1976,1976-10-29,1976
C2004A01628,Australian Apple and Pear Corporation Amendment Act 1976,1976-12-20,1976
C2004A01643,Australian Capital Territory Electricity Supply Amendment Act 1976,1977-02-28,1977
C2004A01588,Australian Capital Territory Supreme Court Amendment Act 1976,1976-12-09,1976
C2004A01541,Australian Film and Television School Amendment Act 1976,1976-10-29,1976
C2004A01538,Australian Film Commission Amendment Act 1976,1976-10-26,1976
C2004A01565,Australian Heritage Commission Amendment Act 1976,1976-12-02,1976
C2004A01591,Bankruptcy Amendment Act 1976,1976-12-09,1976
C2004A01520,Broadcasting and Television Amendment Act 1976,1976-08-31,1976
C2004A01616,Broadcasting and Television Amendment Act (No. 2) 1976,1976-12-15,1976
