id_principal,name,date_enacted,year_enacted,date_repealed,repealing_act_id,word_count,departments,dept_1,dept_2,dept_3,dept_4,dept_5,dept_6,dept_7
C1941A00030,Supply Act (No. 3) 1941-42,19411010,1941,19501231,C1950A00080,5128,treasury,treasury,NA,NA,NA,NA,NA,NA
C1941A00045,Customs Tariff (Canadian Preference) Validation Act (No. 2) 1941,19411125,1941,19501231,C1950A00080,177,NA,NA,NA,NA,NA,NA,NA,NA
C1941A00043,Customs Tariff (Exchange Adjustment) Validation Act (No. 2) 1941,19411125,1941,19471115,C1948A00008,212,NA,NA,NA,NA,NA,NA,NA,NA
C1941A00046,Customs Tariff (New Zealand Preference) Validation Act (No. 2) 1941,19411125,1941,19501231,C1950A00080,194,NA,NA,NA,NA,NA,NA,NA,NA
C1941A00044,Customs Tariff (Special War Duty) Validation Act (No. 2) 1941,19411125,1941,19501231,C1950A00080,183,NA,NA,NA,NA,NA,NA,NA,NA
C1941A00042,Customs Tariff Validation Act (No. 2) 1941,19411125,1941,19501231,C1950A00080,290,NA,NA,NA,NA,NA,NA,NA,NA
C1941A00047,Excise Tariff Validation Act 1941,19411125,1941,19501231,C1950A00080,196,treasury,treasury,NA,NA,NA,NA,NA,NA
C1941A00062,Supplementary Appropriation Act 1939-40,19411203,1941,19501231,C1950A00080,7474,treasury,treasury,NA,NA,NA,NA,NA,NA
C1941A00063,Supplementary Appropriation (Works and Buildings) Act 1939-40,19411203,1941,19501231,C1950A00080,418,treasury,treasury,NA,NA,NA,NA,NA,NA
C1941A00066,Apple and Pear (Appropriation) Act 1941,19411203,1941,19501231,C1950A00080,189,treasury,treasury,NA,NA,NA,NA,NA,NA
C1941A00060,Appropriation Act 1941-42,19411203,1941,19501231,C1950A00080,62576,treasury,treasury,NA,NA,NA,NA,NA,NA
C1941A00061,Appropriation (Works and Buildings) Act 1941-42,19411203,1941,19501231,C1950A00080,2029,treasury,treasury,NA,NA,NA,NA,NA,NA
C1941A00053,Gift Duty Act 1941,19411203,1941,19990922,C2004A00509,506,treasury,treasury,NA,NA,NA,NA,NA,NA
C1941A00052,Gift Duty Assessment Act 1941,19411203,1941,19990922,C2004A00509,7330,treasury,treasury,NA,NA,NA,NA,NA,NA
C1941A00055,Income Tax Act 1941,19411203,1941,19501231,C1950A00080,1507,treasury,treasury,NA,NA,NA,NA,NA,NA
C1941A00064,Loan Act (No. 3) 1941,19411203,1941,19501231,C1950A00080,269,NA,NA,NA,NA,NA,NA,NA,NA
C1941A00059,States Grants Act 1941,19411203,1941,19501231,C1950A00080,246,treasury,treasury,NA,NA,NA,NA,NA,NA
C1941A00065,Superphosphate Bounty Act 1941,19411203,1941,19500701,C1950A00053,1104,NA,NA,NA,NA,NA,NA,NA,NA
C1941A00070,War Tax Act 1941,19411218,1941,19501231,C1950A00080,706,NA,NA,NA,NA,NA,NA,NA,NA
C1942A00001,Loan Act 1942,19420309,1942,19501231,C1950A00080,201,"finance; infrastructure, transport, regional development and communications",finance,"infrastructure, transport, regional development and communications",NA,NA,NA,NA,NA
C1942A00002,Judiciary (Diplomatic Representation) Act 1942,19420508,1942,19731231,C1973A00216,188,NA,NA,NA,NA,NA,NA,NA,NA
C1942A00019,Widows' Pensions Act 1942,19420605,1942,19470701,C1947A00026,5697,NA,NA,NA,NA,NA,NA,NA,NA
