"id_amending","amend_weight","name"
"C2004A00959",1,"Human Rights and Equal Opportunity Commission Amendment Act 2002"
"C2004A00960",1,"Therapeutic Goods Amendment Act (No. 1) 2002"
"C2004A00961",0.5,"Taxation Laws Amendment Act (No. 1) 2002"
"C2004A00962",0.5,"Taxation Laws Amendment (Film Incentives) Act 2002"
"C2004A00963",1,"Disability Services Amendment (Improved Quality Assurance) Act 2002"
"C2004A00964",0.5,"Financial Services Reform (Consequential Provisions) Act 2002"
"C2004A00966",1,"Therapeutic Goods Amendment (Medical Devices) Act 2002"
"C2004A00967",1,"Therapeutic Goods (Charges) Amendment Act 2002"
"C2004A00968",1,"Student Assistance Amendment Act 2002"
"C2004A00969",0.5,"Taxation Laws Amendment (Baby Bonus) Act 2002"
"C2004A00970",1,"Financial Corporations (Transfer of Assets and Liabilities) Amendment Act 2002"
"C2004A00971",1,"Migration Legislation Amendment (Migration Agents) Act 2002"
"C2004A00972",0.1,"Financial Sector Legislation Amendment Act (No. 1) 2002"
"C2004A00973",0.333333333333333,"Taxation Laws Amendment (Medicare Levy and Medicare Levy Surcharge) Act 2002"
"C2004A00974",0.5,"Diesel Fuel Rebate Scheme Amendment Act 2002"
"C2004A00975",0.333333333333333,"New Business Tax System (Imputation) Act 2002"
"C2004A00976",0.5,"Criminal Code Amendment (Suppression of Terrorist Bombings) Act 2002"
"C2004A00977",0.166666666666667,"Border Security Legislation Amendment Act 2002"
"C2004A00978",0.166666666666667,"Security Legislation Amendment (Terrorism) Act 2002"
"C2004A00979",0.2,"Suppression of the Financing of Terrorism Act 2002"
"C2004A00980",0.5,"Telecommunications Interception Legislation Amendment Act 2002"
"C2004A00983",0.0909090909090909,"Taxation Laws Amendment (Superannuation) Act (No. 2) 2002"
"C2004A00984",1,"Superannuation Guarantee Charge Amendment Act 2002"
"C2004A00985",0.333333333333333,"Taxation Laws Amendment Act (No. 4) 2002"
"C2004A00986",0.0277777777777778,"Taxation Laws Amendment Act (No. 2) 2002"
"C2004A00987",1,"International Tax Agreements Amendment Act (No. 1) 2002"
"C2004A00988",0.0238095238095238,"Statute Law Revision Act 2002"
"C2004A00989",1,"Migration Agents Registration Application Charge Amendment Act 2002"
"C2004A00990",1,"Horticulture Marketing and Research and Development Services (Amendment) Act 2002"
"C2004A00991",1,"Aboriginal and Torres Strait Islander Commission Amendment Act 2002"
"C2004A00993",0.142857142857143,"International Criminal Court (Consequential Amendments) Act 2002"
"C2004A00997",1,"Export Market Development Grants Amendment Act 2002"
"C2004A00998",0.5,"Social Security and Veterans' Entitlements Legislation Amendment (Disposal of Assets Integrity of Means Testing) Act 2002"
"C2004A00999",1,"Australian Protective Service Amendment Act 2002"
"C2004A01000",0.25,"Therapeutic Goods and Other Legislation Amendment Act 2002"
"C2004A01001",1,"Migration Legislation Amendment (Procedural Fairness) Act 2002"
"C2004A01002",0.5,"Bankruptcy (Estate Charges) Amendment Act 2002"
"C2004A01003",1,"Disability Discrimination Amendment Act 2002"
"C2004A01004",0.5,"Customs Tariff Amendment Act (No. 1) 2002"
"C2004A01005",0.25,"New Business Tax System (Consolidation) Act (No. 1) 2002"
"C2004A01006",1,"Family Law Amendment (Child Protection Convention) Act 2002"
"C2004A01007",0.5,"Jurisdiction of Courts Legislation Amendment Act 2002"
"C2004A01008",1,"Health Insurance Commission Amendment Act 2002"
"C2004A01009",1,"Veterans' Affairs Legislation Amendment (2002 Budget Measures) Act 2002"
"C2004A01010",0.142857142857143,"Veterans' Affairs Legislation Amendment Act (No. 1) 2002"
"C2004A01011",1,"Veterans' Affairs Legislation Amendment Act (No. 2) 2002"
"C2004A01012",1,"Australian Radiation Protection and Nuclear Safety (Licence Charges) Amendment Act 2002"
"C2004A01013",0.5,"Health Legislation Amendment (Private Health Industry Measures) Act 2002"
"C2004A01014",1,"Marriage Amendment Act 2002"
"C2004A01015",0.5,"Higher Education Legislation Amendment Act (No. 2) 2002"
"C2004A01018",1,"Commonwealth Electoral Amendment Act (No. 1) 2002"
"C2004A01019",0.2,"Customs Legislation Amendment Act (No. 1) 2002"
"C2004A01020",1,"ACIS Administration Amendment Act 2002"
"C2004A01021",0.5,"Dairy Industry Legislation Amendment Act 2002"
"C2004A01024",0.5,"Higher Education Funding Amendment Act 2002"
"C2004A01025",1,"Crimes Amendment Act 2002"
"C2004A01026",1,"Criminal Code Amendment (Terrorist Organisations) Act 2002"
"C2004A01027",0.25,"New Business Tax System (Consolidation, Value Shifting, Demergers and Other Measures) Act 2002"
"C2004A01028",0.333333333333333,"Criminal Code Amendment (Espionage and Related Matters) Act 2002"
"C2004A01029",1,"States Grants (Primary and Secondary Education Assistance) Amendment Act (No. 2) 2002"
"C2004A01030",1,"Petroleum (Submerged Lands) Amendment Act 2002"
"C2004A01031",1,"Treasury Legislation Amendment Act (No. 1) 2002"
"C2004A01032",0.333333333333333,"Family and Community Services Legislation Amendment (Budget Initiatives and Other Measures) Act 2002"
"C2004A01033",0.333333333333333,"Insurance and Aviation Liability Legislation Amendment Act 2002"
"C2004A01034",0.25,"Taxation Laws Amendment Act (No. 3) 2002"
"C2004A01035",0.5,"Research Agencies Legislation Amendment Act 2002"
"C2004A01036",1,"Aboriginal Land Rights (Northern Territory) Amendment Act 2002"
"C2004A01037",1,"Space Activities Amendment Act 2002"
"C2004A01038",1,"Education Services for Overseas Students Amendment Act 2002"
"C2004A01039",1,"Vocational Education and Training Funding Amendment Act 2002"
"C2004A01040",1,"Torres Strait Fisheries Amendment Act 2002"
"C2004A01041",1,"Workplace Relations Amendment (Registration and Accountability of Organisations) Act 2002"
"C2004A01042",0.0476190476190476,"Workplace Relations Legislation Amendment (Registration and Accountability of Organisations) (Consequential Provisions) Act 2002"
"C2004A01043",1,"Criminal Code Amendment (Offences Against Australians) Act 2002"
"C2004A01044",0.333333333333333,"Excise Laws Amendment Act (No. 1) 2002"
"C2004A01045",1,"Excise Tariff Amendment Act (No. 2) 2002"
"C2004A01046",1,"Health Care (Appropriation) Amendment Act 2002"
"C2004A01049",1,"Higher Education Legislation Amendment Act (No. 3) 2002"
"C2004A01050",1,"Excise Tariff Amendment Act (No. 1) 2002"
"C2004A01051",1,"Customs Tariff Amendment Act (No. 2) 2002"
"C2004A01054",0.142857142857143,"New Business Tax System (Consolidation and Other Measures) Act (No. 1) 2002"
"C2004A01055",1,"New Business Tax System (Franking Deficit Tax) Amendment Act 2002"
"C2004A01056",0.25,"Taxation Laws Amendment Act (No. 5) 2002"
"C2004A01057",0.333333333333333,"Broadcasting Legislation Amendment Act (No. 2) 2002"
"C2004A01058",0.25,"Family Law Legislation Amendment (Superannuation) (Consequential Provisions) Act 2002"
"C2004A01059",1,"Australian Animal Health Council (Live-stock Industries) Funding Amendment Act 2002"
"C2004A01060",1,"Workplace Relations Amendment (Genuine Bargaining) Act 2002"
"C2004A01061",1,"Charter of the United Nations Amendment Act 2002"
"C2004A01063",1,"Broadcasting Legislation Amendment Act (No. 1) 2002"
"C2004A01064",0.0769230769230769,"Workplace Relations Legislation Amendment Act 2002"
"C2004A01065",1,"Trade Practices Amendment Act (No. 1) 2002"
"C2004A01066",1,"International Tax Agreements Amendment Act (No. 2) 2002"
"C2004A01067",0.5,"Health Insurance Amendment (Professional Services Review and Other Matters) Act 2002"
"C2004A01068",1,"Bankruptcy Legislation Amendment Act 2002"
"C2004A01070",0.333333333333333,"Medical Indemnity (Consequential Amendments) Act 2002"
"C2004A01073",0.25,"Taxation Laws Amendment (Venture Capital) Act 2002"
"C2004A01075",1,"Taxation Laws Amendment (Earlier Access to Farm Management Deposits) Act 2002"
"C2004A01076",0.25,"Taxation Laws Amendment (Structured Settlements and Structured Orders) Act 2002"
"C2004A01077",0.5,"Telecommunications Competition Act 2002"
"C2004A01078",0.2,"Crimes Legislation Amendment (People Smuggling, Firearms Trafficking and Other Measures) Act 2002"
"C2004A01079",1,"National Environment Protection Council Amendment Act 2002"
"C2004A01080",0.5,"Aviation Legislation Amendment Act 2002"
"C2004A01083",1,"Trade Practices Amendment (Liability for Recreational Services) Act 2002"
"C2004A01084",0.25,"Family and Community Services Legislation Amendment (Special Benefit Activity Test) Act 2002"
"C2004A01085",1,"Plant Breeder's Rights Amendment Act 2002"
"C2004A01086",0.5,"Australian Capital Territory Legislation Amendment Act 2003"
"C2004A01088",1,"Migration Legislation Amendment (Migration Advice Industry) Act 2003"
"C2004A01089",1,"Broadcasting Legislation Amendment Act (No. 1) 2003"
"C2004A01090",0.5,"Migration Legislation Amendment (Contributory Parents Migration Scheme) Act 2003"
"C2004A01091",1,"Migration (Visa Application) Charge Amendment Act 2003"
"C2004A01092",0.25,"Maritime Legislation Amendment Act 2003"
"C2004A01093",1,"Snowy Hydro Corporatisation Amendment Act 2003"
"C2004A01095",0.0833333333333333,"Petroleum (Timor Sea Treaty) (Consequential Amendments) Act 2003"
"C2004A01096",1,"Passenger Movement Charge (Timor Sea Treaty) Amendment Act 2003"
"C2004A01097",0.333333333333333,"Taxation Laws Amendment Act (No. 1) 2003"
"C2004A01098",1,"National Gallery Amendment Act 2003"
"C2004A01099",0.333333333333333,"Agricultural and Veterinary Chemicals Legislation Amendment Act 2003"
"C2004A01103",0.166666666666667,"Transport Safety Investigation (Consequential Amendments) Act 2003"
"C2004A01104",1,"Workplace Relations Amendment (Prohibition of Compulsory Union Fees) Act 2003"
"C2004A01105",0.142857142857143,"Industry, Tourism and Resources Legislation Amendment Act 2003"
"C2004A01107",1,"Corporations (Fees) Amendment Act 2003"
"C2004A01109",0.5,"Corporations Legislation Amendment Act 2003"
"C2004A01110",1,"Copyright Amendment (Parallel Importation) Act 2003"
"C2004A01111",0.142857142857143,"New Business Tax System (Consolidation and Other Measures) Act 2003"
"C2004A01112",1,"Corporations Amendment (Repayment of Directors' Bonuses) Act 2003"
"C2004A01113",1,"Veterans' Affairs Legislation Amendment Act (No. 1) 2003"
"C2004A01115",0.0666666666666667,"Family and Community Services Legislation Amendment Act 2003"
"C2004A01116",1,"Primary Industries (Excise) Levies Amendment (Dairy) Act 2003"
"C2004A01118",1,"Health Insurance Amendment (Diagnostic Imaging, Radiation Oncology and Other Measures) Act 2003"
"C2004A01119",0.2,"Family and Community Services Legislation Amendment (Australians Working Together and other 2001 Budget Measures) Act 2003"
"C2004A01119",0.2,"Family and Community Services Legislation Amendment (Australians Working Together and other 2001 Budget Measures) Act 2003"
"C2004A01120",0.25,"Medical Indemnity (Prudential Supervision and Product Standards) (Consequential Amendments) Act 2003"
"C2004A01122",0.166666666666667,"Agriculture, Fisheries and Forestry Legislation Amendment Act (No. 1) 2003"
"C2004A01124",0.5,"Therapeutic Goods Amendment Act (No. 1) 2003"
"C2004A01125",0.5,"Criminal Code Amendment (Terrorism) Act 2003"
"C2004A01126",0.037037037037037,"Crimes Legislation Enhancement Act 2003"
"C2004A01127",0.111111111111111,"Australian Prudential Regulation Authority Amendment Act 2003"
"C2004A01129",1,"Criminal Code Amendment (Hizballah) Act 2003"
"C2004A01130",0.333333333333333,"Taxation Laws Amendment (Personal Income Tax Reduction) Act 2003"
"C2004A01131",1,"Acts Interpretation Amendment (Court Procedures) Act 2003"
"C2004A01132",0.25,"Intellectual Property Laws Amendment Act 2003"
"C2004A01133",1,"Murray-Darling Basin Amendment Act 2003"
"C2004A01134",1,"Health Care (Appropriation) Amendment Act 2003"
"C2004A01135",1,"Superannuation (Financial Assistance Funding) Levy Amendment Act 2003"
"C2004A01136",0.5,"Superannuation Industry (Supervision) Amendment Act 2003"
"C2004A01138",0.166666666666667,"Energy Grants (Credits) Scheme (Consequential Amendments) Act 2003"
"C2004A01142",1,"Export Market Development Grants Amendment Act 2003"
"C2004A01143",1,"Australian Film Commission Amendment Act 2003"
"C2004A01146",0.166666666666667,"Superannuation Legislation (Commonwealth Employment) Repeal and Amendment Act (No. 1) 2003"
"C2004A01147",0.5,"Maritime Legislation Amendment (Prevention of Pollution from Ships) Act 2003"
"C2004A01148",1,"Customs Amendment Act (No. 1) 2003"
"C2004A01149",1,"Customs Tariff Amendment Act (No. 1) 2003"
"C2004A01150",0.333333333333333,"Taxation Laws Amendment Act (No. 2) 2003"
"C2004A01151",0.2,"Taxation Laws Amendment Act (No. 4) 2003"
"C2004A01152",0.0833333333333333,"Taxation Laws Amendment Act (No. 6) 2003"
"C2004A01153",1,"Governor-General Amendment Act 2003"
"C2004A01154",1,"National Health Amendment (Private Health Insurance Levies) Act 2003"
"C2004A01159",1,"Industrial Chemicals (Notification and Assessment) Amendment Act 2003"
"C2004A01160",0.5,"Migration Legislation Amendment (Protected Information) Act 2003"
"C2004A01161",1,"Workplace Relations Amendment (Protection for Emergency Management Volunteers) Act 2003"
"C2004A01162",0.333333333333333,"Australian Security Intelligence Organisation Legislation Amendment (Terrorism) Act 2003"
"C2004A01163",1,"Wheat Marketing Amendment Act 2003"
"C2004A01164",0.5,"Product Stewardship (Oil) Legislation Amendment Act (No. 1) 2003"
"C2004A01165",1,"Export Control Amendment Act 2003"
"C2004A01167",0.333333333333333,"National Transport Commission (Consequential Amendments and Transitional Provisions) Act 2003"
"C2004A01168",0.25,"Civil Aviation Legislation Amendment Act 2003"
"C2004A01171",1,"Environment and Heritage Legislation Amendment Act (No. 1) 2003"
"C2004A01172",0.5,"Higher Education Legislation Amendment Act 2003"
"C2004A01173",1,"Education Services for Overseas Students (Registration Charges) Amendment Act 2003"
"C2004A01174",1,"Migration Amendment (Duration of Detention) Act 2003"
"C2004A01175",0.333333333333333,"Health Legislation Amendment Act (No. 1) 2003"
"C2004A01176",1,"Quarantine Amendment (Health) Act 2003"
"C2004A01177",1,"National Residue Survey (Customs) Levy Amendment Act 2003"
"C2004A01178",1,"National Residue Survey (Customs) Levy Amendment Act (No. 2) 2003"
"C2004A01179",1,"National Residue Survey (Excise) Levy Amendment Act 2003"
"C2004A01180",1,"National Residue Survey (Excise) Levy Amendment Act (No. 2) 2003"
"C2004A01181",1,"Customs Tariff Amendment (ACIS) Act 2003"
"C2004A01182",0.5,"Australian National Training Authority Amendment Act 2003"
"C2004A01183",1,"Migration Legislation Amendment (Sponsorship Measures) Act 2003"
"C2004A01184",1,"Vocational Education and Training Funding Amendment Act 2003"
"C2004A01185",0.0625,"Taxation Laws Amendment Act (No. 3) 2003"
"C2004A01186",1,"Sex Discrimination Amendment (Pregnancy and Work) Act 2003"
"C2004A01187",1,"Workplace Relations Amendment (Fair Termination) Act 2003"
"C2004A01188",1,"ACIS Administration Amendment Act 2003"
"C2004A01189",1,"Crimes (Overseas) Amendment Act 2003"
"C2004A01190",1,"Civil Aviation Amendment Act 2003"
"C2004A01191",0.2,"Taxation Laws Amendment Act (No. 8) 2003"
"C2004A01192",0.333333333333333,"Communications Legislation Amendment Act (No. 3) 2003"
"C2004A01193",0.5,"Statistics Legislation Amendment Act 2003"
"C2004A01194",1,"Criminal Code Amendment (Hamas and Lashkar-e-Tayyiba) Act 2003"
"C2004A01196",0.111111111111111,"Superannuation (Government Co-contribution for Low Income Earners) (Consequential Amendments) Act 2003"
"C2004A01197",0.125,"Superannuation (Surcharge Rate Reduction) Amendment Act 2003"
"C2004A01198",0.333333333333333,"Telecommunications Interception and Other Legislation Amendment Act 2003"
"C2004A01199",0.333333333333333,"Farm Household Support Amendment Act 2003"
"C2004A01200",0.142857142857143,"Financial Sector Legislation Amendment Act (No. 1) 2003"
"C2004A01201",0.2,"Communications Legislation Amendment Act (No. 1) 2003"
"C2004A01203",1,"Petroleum (Submerged Lands) Amendment Act 2003"
"C2004A01204",0.5,"Customs Legislation Amendment Act (No. 1) 2003"
"C2004A01205",1,"Medical Indemnity (IBNR Indemnity) Contribution Amendment Act 2003"
"C2004A01206",1,"Medical Indemnity Amendment Act 2003"
"C2004A01207",0.0714285714285714,"Family and Community Services and Veterans' Affairs Legislation Amendment (2003 Budget and Other Measures) Act 2003"
"C2004A01208",0.333333333333333,"International Tax Agreements Amendment Act 2003"
"C2004A01209",1,"Ozone Protection (Licence Fees—Imports) Amendment Act 2003"
